relative_path,filename,extension,prefix,parse_status,has_up,has_down,operation_tags,table_reference_sample,file_sha256,size_bytes,order_index,classification
backend/migrations/1-schema-account-registry.sql,1-schema-account-registry.sql,.sql,,prefix_missing_or_nonstandard,False,False,,not_checked|not_connected|one_time,a31376bb16ebaffafc9935fa62a107af6cbb5120b3040191ffe29308399caa9f,4812,,active-candidate
backend/migrations/20250420094330-create-roles.js,20250420094330-create-roles.js,.js,20250420094330,prefix_ok,True,True,create_table|drop_table,CURRENT_TIMESTAMP,891897f764fa154f8408fcb834accc4f494fa2524eaf9c387578277e8328fd1d,857,1,active-candidate
backend/migrations/20250420101520-create-divisions.js,20250420101520-create-divisions.js,.js,20250420101520,prefix_ok,True,True,create_table|drop_table,CURRENT_TIMESTAMP,40c127c352e83f044e6de4b34c4542b13d39acd118503ab5df40a67ac6258d32,810,2,active-candidate
backend/migrations/20250420102223-create-users.js,20250420102223-create-users.js,.js,20250420102223,prefix_ok,True,True,create_table|drop_table,CURRENT_TIMESTAMP,56075eaad4724b58e8a81794efcf6297666f3940d2bafa4b7ab0c652f61dafdb,1477,3,active-candidate
backend/migrations/202504201300-create-users.js,202504201300-create-users.js,.js,202504201300,prefix_ok,True,True,create_table|drop_table,CURRENT_TIMESTAMP,5959fbf8aaeaf852825d574a890ea038b330ccc067eba1756edd95b1623b1ff7,1437,4,active-candidate
backend/migrations/20250421-update-divisions-ids.js,20250421-update-divisions-ids.js,.js,20250421,prefix_ok,True,True,raw_sql,divisions_id,89edbff9d7f88cd67458722233e6f144f1c66673c532d3e52fcf5c9940a1006c,2050,5,active-candidate
backend/migrations/20250525015058-create-renstra-opd.js,20250525015058-create-renstra-opd.js,.js,20250525015058,prefix_ok,True,True,create_table|drop_table,renstra_opd,239f888685bd00d12fadd177e5c02351fca1bebbd386fd63cd14a15cd10be648,1034,6,active-candidate
backend/migrations/20250602022944-create-periode_rpjmd.js,20250602022944-create-periode_rpjmd.js,.js,20250602022944,prefix_ok,True,True,create_table|drop_table,periode_rpjmds,ad52b6520e06b1059d3a1052fc8ef44a95a29325225d943b2b0797cd2984b5c6,932,7,active-candidate
backend/migrations/20250905094908-create-renstra-tabel-subkegiatan.js,20250905094908-create-renstra-tabel-subkegiatan.js,.js,20250905094908,prefix_ok,True,True,create_table|drop_table,CURRENT_TIMESTAMP|renstra_tabel_subkegiatan,4002f1152c667c06a13905bc4c5b27f038f75657282a5664142a1975cb02a4e5,1068,8,active-candidate
backend/migrations/20250905094909-create-renstra-tabel-subkegiatan.js,20250905094909-create-renstra-tabel-subkegiatan.js,.js,20250905094909,prefix_ok,True,True,add_column|remove_column,CURRENT_TIMESTAMP|created_at|indikator_manual|kegiatan_id|kode_subkegiatan|nama_subkegiatan|pagu_akhir_renstra|program_id|renstra_opd_id|renstra_tabel_subkegiatan|satuan_target|sub_bidang_penanggung_jawab|subkegiatan_id|target_akhir_renstra|updated_at,34285211cb642b67cee9dc8c072ddb0fa397bc0b7a461b62dc5142162e358054,3485,9,active-candidate
backend/migrations/20250905094910-create-renstra-tabel-tujuan.js,20250905094910-create-renstra-tabel-tujuan.js,.js,20250905094910,prefix_ok,True,True,create_table|drop_table,CURRENT_TIMESTAMP|renstra_tabel_tujuan,970d74b64fda439acbf71b19d306c7259e7e9ea48be9184166649de381335632,2321,10,active-candidate
backend/migrations/20250905094911-create-renstra-tabel-sasaran.js,20250905094911-create-renstra-tabel-sasaran.js,.js,20250905094911,prefix_ok,True,True,create_table|drop_table,CURRENT_TIMESTAMP|renstra_tabel_sasaran,f16418925695dabac4bf908a06969c0a78ce5fddb16d364d0deafa3bc7e0b280,2390,11,active-candidate
backend/migrations/20250906061725-add-timestamps-to-renstra-tabel-sasaran.js,20250906061725-add-timestamps-to-renstra-tabel-sasaran.js,.js,20250906061725,prefix_ok,True,True,add_column|remove_column,CURRENT_TIMESTAMP|created_at|renstra_tabel_sasaran|updated_at,987a861e011716d0646d1ac52c8c9b5485f31ab8e1ee7c38932155136f1972cc,723,12,active-candidate
backend/migrations/20250906061726_remove_createdAt_updatedAt_renstra_tabel_sasaran.js,20250906061726_remove_createdAt_updatedAt_renstra_tabel_sasaran.js,.js,20250906061726,prefix_ok,True,True,add_column|remove_column,CURRENT_TIMESTAMP|renstra_tabel_sasaran,1fd476a7bbdbfbd206d25ec57d266e9b9212d83e9b5ac2cc33626df1e3ef0f72,838,13,active-candidate
backend/migrations/20250906061727-add-timestamps-to-renstra-tabel-tujuan.js,20250906061727-add-timestamps-to-renstra-tabel-tujuan.js,.js,20250906061727,prefix_ok,True,True,add_column|remove_column,CURRENT_TIMESTAMP|created_at|renstra_tabel_tujuan|updated_at,1aafab2a5be313abc71d13d1126ec02b466730a64cdd6bb2188a5adec2a665bc,751,14,active-candidate
backend/migrations/20250906061728_remove_createdAt_updatedAt_renstra_tabel_tujuan.js,20250906061728_remove_createdAt_updatedAt_renstra_tabel_tujuan.js,.js,20250906061728,prefix_ok,True,True,add_column|remove_column,CURRENT_TIMESTAMP|renstra_tabel_tujuan,f1a6184fb1825350fde2d8b51501d86d6538198f61db44cea648819f4f2a176b,902,15,active-candidate
backend/migrations/20250906061729-add-opd-id-to-renstra-tabel-tujuan.js,20250906061729-add-opd-id-to-renstra-tabel-tujuan.js,.js,20250906061729,prefix_ok,True,True,add_column|remove_column,opd_id|renstra_opd|renstra_tabel_tujuan|tujuan_id,292bb69d363931cfd0a74c56405c5598ecdec25444939c03f18ce2ea786c2144,676,16,active-candidate
backend/migrations/20250906061730-name remove-opd-penanggung-jawab-from-renstra-tabel-tujuan.js,20250906061730-name remove-opd-penanggung-jawab-from-renstra-tabel-tujuan.js,.js,20250906061730,prefix_ok,True,True,add_column|remove_column,opd_penanggung_jawab|renstra_tabel_tujuan,73035c296eca5cefd9ad57082acf91d5c88867c6123e15743d3e04f2990ac67a,552,17,active-candidate
backend/migrations/20250906061731-name remove-opd-penanggung-jawab-from-renstra-tabel-sasaran.js,20250906061731-name remove-opd-penanggung-jawab-from-renstra-tabel-sasaran.js,.js,20250906061731,prefix_ok,True,True,add_column|remove_column,opd_penanggung_jawab|renstra_tabel_sasaran,71db97cf432de4446795108ea4084c65b74456e470c75dd6d5b1e7f33b92666a,554,18,active-candidate
backend/migrations/20260218120000-rpjmd-indikator-kode-dedupe-unique.js,20260218120000-rpjmd-indikator-kode-dedupe-unique.js,.js,20260218120000,prefix_ok,True,True,,uniq_kode_indikator_rpjmd_import,d964b85eec9aaea445eb5c6fd3ad5e855c0381f87db8b22e32cb537424f83b64,1431,19,active-candidate
backend/migrations/20260407-001-add-approval-status.js,20260407-001-add-approval-status.js,.js,20260407-001,prefix_ok,True,True,add_column|create_table|drop_table|remove_column,SUPER_ADMIN|approval_config|approval_logs|approval_status,f2b78f73928093d4b1d1e9d67154ea97cba4458b99eac3efba7e532823dc75e2,4546,20,active-candidate
backend/migrations/20260407-002-mini-sipd-tables.js,20260407-002-mini-sipd-tables.js,.js,20260407-002,prefix_ok,True,True,create_table|drop_table,sipd_anggaran_kas|sipd_realisasi|sipd_ref_kegiatan|sipd_ref_program|sipd_ref_subkegiatan,cc08425496526a5eb4e3b552734fb8b90ad0d0d18d74155059570309be1b117a,6331,21,active-candidate
backend/migrations/20260407-003-kode-rekening-neraca.js,20260407-003-kode-rekening-neraca.js,.js,20260407-003,prefix_ok,True,True,create_table|drop_table,kode_neraca|kode_rekening,1ac2c86c72ceddc8d999547f762df1e7f0b1d9f1c8db36cc465c48f12b7cdf68,2702,22,active-candidate
backend/migrations/20260408-001-add-kode-rekening-to-dpa.js,20260408-001-add-kode-rekening-to-dpa.js,.js,20260408-001,prefix_ok,True,True,add_column|add_index|remove_column|remove_index,dpa_kode_rekening_idx|kode_rekening|nama_rekening,7161e932c2870dbf1e26b2f672ae3fd11aa3f55b871aa5d6f2b3d4ccebd2a586,1614,23,active-candidate
backend/migrations/20260408-002-notifications-align-model.js,20260408-002-notifications-align-model.js,.js,20260408-002,prefix_ok,True,True,add_column|remove_column,entity_id|entity_type,faef5470c6b6374b6b2cc00f3b2a69f180506ccd42c96ad4195d0627bfd70b52,1677,24,active-candidate
backend/migrations/20260408103000-add-password-reset-to-users.js,20260408103000-add-password-reset-to-users.js,.js,20260408103000,prefix_ok,True,True,add_column|remove_column,password_reset_expires|password_reset_token,2c1eebd15ac7ce4ee5d1525f434c94ca3106cd9c98d313c14823d6f3771e250f,633,25,active-candidate
backend/migrations/20260408123000-add-sub-kegiatan-id-to-cascading.js,20260408123000-add-sub-kegiatan-id-to-cascading.js,.js,20260408123000,prefix_ok,True,True,add_column|remove_column,sub_kegiatan|sub_kegiatan_id,bd92215c6ac6dcdf672f95e146d6f43f4c706f56a18b3abc59912b1a69f40b11,948,26,active-candidate
backend/migrations/20260408123550-create-planning-tables.cjs,20260408123550-create-planning-tables.cjs,.cjs,,prefix_missing_or_nonstandard,True,True,add_column|add_index|create_table|remove_index,approval_status|belum_sinkron|dibuat_oleh|disetujui_at|disetujui_oleh|distribusi_submitted|dokumen_url|epelara_renja_id|epelara_renstra_id|epelara_rkpd_id|idx_renja_status|idx_renja_tahun|idx_renstra_periode|idx_renstra_status|idx_rkpd_status|idx_rkpd_tahun|ketersediaan_submitted|kode_kegiatan|kode_program|kode_sub_kegiatan|konsumsi_submitted|nama_kegiatan|nama_program|nama_sub_kegiatan|opd_penanggung_jawab|pagu_anggaran|periode_akhir|periode_awal|periode_rpjmd_id|periode_rpjmds|renstra_id|rkpd_tahun_subkeg_idx|rpjmd_periode|sinkronisasi_status|sinkronisasi_terakhir|sumber_dana|uptd_submitted,cb6bfc1231a8d40bb0281c05ec3f5ffa546d53e921a6c68c3bc609107ea26d80,18948,,active-candidate
backend/migrations/20260408124000-ensure-activity-logs.js,20260408124000-ensure-activity-logs.js,.js,20260408124000,prefix_ok,True,True,add_index|create_table|drop_table|remove_index,activity_logs|created_at|entity_id|entity_type|idx_activity_logs_entity_time,ad8bccc3c979dfc3e3e607389997158855a65ed8ea3158272b789acc5c848ed6,2035,27,active-candidate
backend/migrations/20260408140000-create-kode-akun-bas.js,20260408140000-create-kode-akun-bas.js,.js,20260408140000,prefix_ok,True,True,add_index|create_table|drop_table,idx_kode_akun_bas_aktif|idx_kode_akun_bas_jenis|idx_kode_akun_bas_level|kode_akun_bas,7b1b6ae3e5aedc37eb53a90562a7d9cd5984a7da788ca304b915b4dd10331c77,3121,28,active-candidate
backend/migrations/20260408140001-create-jurnal-umum.js,20260408140001-create-jurnal-umum.js,.js,20260408140001,prefix_ok,True,True,add_index|create_table|drop_table,AUTO_BKU|AUTO_PENYUSUTAN|AUTO_SPJ|idx_jurnal_umum_nomor|idx_jurnal_umum_status|idx_jurnal_umum_tahun_tgl|jurnal_umum|nomor_jurnal|tahun_anggaran,8b79a0759b8a8bc09a35701f2a5948678dccbc0255a254f6520fc6f1f3528338,2996,29,active-candidate
backend/migrations/20260408140002-create-jurnal-detail.js,20260408140002-create-jurnal-detail.js,.js,20260408140002,prefix_ok,True,True,add_index|create_table|drop_table,idx_jurnal_detail_jurnal_id|idx_jurnal_detail_kode_akun|jurnal_detail|jurnal_id|jurnal_umum|kode_akun,d5de300f5ece9437d6bced249f817e1fcfaf79b0cde6c24138a6802b42fd081a,2162,30,active-candidate
backend/migrations/20260408140003-create-saldo-akun.js,20260408140003-create-saldo-akun.js,.js,20260408140003,prefix_ok,True,True,add_constraint|add_index|create_table|drop_table,idx_saldo_akun_kode|idx_saldo_akun_tahun_bulan|kode_akun|saldo_akun|tahun_anggaran|unique_saldo_per_akun_periode,e9af0980632cc33e50734b273407b8b63b6ff0b2db79e0fbec102177fc4d7e62,2715,31,active-candidate
backend/migrations/20260408140004-add-kode-akun-to-penatausahaan.js,20260408140004-add-kode-akun-to-penatausahaan.js,.js,20260408140004,prefix_ok,True,True,add_column|add_index|remove_column|remove_index,dpa_id|idx_penatausahaan_kode_akun|kode_akun,058c7285ec78a0d56c47f87876680d6ac5b8ce90a6d904c1261226f2f4e7901c,1207,32,active-candidate
backend/migrations/20260408160000-create-bku.js,20260408160000-create-bku.js,.js,20260408160000,prefix_ok,True,True,add_index|create_table|drop_table,LS_BARANG|LS_GAJI|PENERIMAAN_LAIN|PENGELUARAN_LAIN|SETORAN_SISA_UP|idx_bku_kode_akun|idx_bku_sigap_spj|idx_bku_tahun_bulan|idx_bku_tanggal|jurnal_umum|kode_akun|sigap_spj_id|tahun_anggaran,9ee701a4993972811a373cca5cabace3d694397724ed15c267b422d125039efc,3394,33,active-candidate
backend/migrations/20260408160001-create-bku-pembantu.js,20260408160001-create-bku-pembantu.js,.js,20260408160001,prefix_ok,True,True,add_index|create_table|drop_table,GU_PENDING|SETOR_KEMBALI|bku_id|bku_objek|bku_up|idx_bku_objek_bku|idx_bku_objek_kode|idx_bku_up_tahun_jenis|kode_akun|tahun_anggaran,c34c024ed13d734d1ae818d3baf22df9b859622b27c86cdfdc7d4b3ddc89f092,2900,34,active-candidate
backend/migrations/20260408160002-add-dpa-realisasi.js,20260408160002-add-dpa-realisasi.js,.js,20260408160002,prefix_ok,True,True,add_column|remove_column,,b8cdfbb799fc02cb31900c889371cacbb4b507ba99927f7b39b7139888b81313,1010,35,active-candidate
backend/migrations/20260408170000-create-lra-snapshot.js,20260408170000-create-lra-snapshot.js,.js,20260408170000,prefix_ok,True,True,add_constraint|add_index|create_table|drop_table,idx_lra_snapshot_tahun|kode_akun|lra_snapshot|tahun_anggaran|unique_lra_per_akun_tahun,a82a61bf6e66dd1ebcb3a8bc3c1c52f9cdee33104d8c83127af4aed117576c59,2178,36,active-candidate
backend/migrations/20260408180000-create-aset-tetap.js,20260408180000-create-aset-tetap.js,.js,20260408180000,prefix_ok,True,True,add_index|create_table|drop_table,ASET_TETAP_LAINNYA|GEDUNG_BANGUNAN|JALAN_IRIGASI_INSTALASI|KURANG_PENGHAPUSAN|KURANG_PINDAH|KURANG_REKLASIFIKASI|PERALATAN_MESIN|RUSAK_BERAT|RUSAK_RINGAN|TAMBAH_BELI|TAMBAH_HIBAH|TAMBAH_REKLASIFIKASI|aset_id|aset_tetap|mutasi_aset,f67b0efe952a785ccfb4759c457bd869128048fa4cf3568ae7f0a7d68b85a327,3327,37,active-candidate
backend/migrations/20260408180001-create-neraca-pendukung.js,20260408180001-create-neraca-pendukung.js,.js,20260408180001,prefix_ok,True,True,add_index|create_table|drop_table,BELUM_LUNAS|PENDAPATAN_DITERIMA_DIMUKA|PIUTANG_LAIN|PIUTANG_RETRIBUSI|UTANG_BELANJA_BARANG|UTANG_BELANJA_PEGAWAI|UTANG_PFK|kewajiban_jangka_pendek|tahun_anggaran,6915d8423d3df7d44ac646b983d0d2c1c9f5ed1fd90e06a129c8efed3463ec90,3382,38,active-candidate
backend/migrations/20260408180002-create-neraca-snapshot.js,20260408180002-create-neraca-snapshot.js,.js,20260408180002,prefix_ok,True,True,add_constraint|create_table|drop_table,kode_akun|neraca_snapshot|tahun_anggaran|unique_neraca_per_akun_tahun,ccec72c612d9554620a8560e3a7f5f8bf1697adfb5a0742c4ab08405e744e44b,1285,39,active-candidate
backend/migrations/20260408190000-create-lo-lpe-snapshot.js,20260408190000-create-lo-lpe-snapshot.js,.js,20260408190000,prefix_ok,True,True,add_constraint|create_table|drop_table,BEBAN_LO|EKUITAS_AKHIR|EKUITAS_AWAL|KEWAJIBAN_KONSOLIDASIKAN|KOREKSI_ASET_TETAP|KOREKSI_LAINNYA|KOREKSI_PERSEDIAAN|PENDAPATAN_LO|SURPLUS_DEFISIT_LO|kode_akun|lo_snapshot|lpe_snapshot|tahun_anggaran|unique_lo_per_akun_tahun|unique_lpe_per_komponen_tahun,bb88e119324803d731741aa6e07099a97d41e105c266f93100c3c62e5b55f3e7,2545,40,active-candidate
backend/migrations/20260408200000-create-lak-snapshot.js,20260408200000-create-lak-snapshot.js,.js,20260408200000,prefix_ok,True,True,add_constraint|create_table|drop_table,AKTIVITAS_INVESTASI|AKTIVITAS_OPERASI|AKTIVITAS_PENDANAAN|SALDO_KAS|lak_snapshot|tahun_anggaran|unique_lak_per_komponen_tahun,50d256368e5ffdc921f414b6de310542e0ee5928a3404e21ec7cab3f906f83a4,1382,41,active-candidate
backend/migrations/20260408210000-create-calk-tables.js,20260408210000-create-calk-tables.js,.js,20260408210000,prefix_ok,True,True,add_constraint|create_table|drop_table,TABEL_AUTO|TABEL_MANUAL|calk_konten|calk_template|tahun_anggaran|template_id|unique_calk_konten_per_tahun_template,b87310f2005bb2707eee30424f49f70470f7f68ed20422b5c4fbc741f459117a,2361,42,active-candidate
backend/migrations/20260408215000-create-lk-kinerja.js,20260408215000-create-lk-kinerja.js,.js,20260408215000,prefix_ok,True,True,add_index|create_table|drop_table,lk_kinerja|tahun_anggaran,66a796cb40c42e4900cbfff6f4254c328a9737c23570fcb15319c3a5500fdaeb,1211,43,active-candidate
backend/migrations/20260408230000-create-lk-pdf-riwayat.js,20260408230000-create-lk-pdf-riwayat.js,.js,20260408230000,prefix_ok,True,True,add_index|create_table|drop_table,created_at|lk_pdf_riwayat|tahun_anggaran,dc873c418835192f31393f5e23ae327198cc52853397079dc1f7f2839c600161,1034,44,active-candidate
backend/migrations/20260409-001-add-nama-opd-is-aktif-to-renstra-opd.js,20260409-001-add-nama-opd-is-aktif-to-renstra-opd.js,.js,20260409-001,prefix_ok,True,True,add_column|remove_column,is_aktif|nama_opd|renstra_opd|sub_bidang_opd,c3af41a505f325902eb6ab9580fd70c3fcd303926bda13599738e830a328f044,1264,46,active-candidate
backend/migrations/20260409-002-add-capaian-columns-to-renstra-target.js,20260409-002-add-capaian-columns-to-renstra-target.js,.js,20260409-002,prefix_ok,True,True,add_column|remove_column,capaian_kegiatan|capaian_program|capaian_subkegiatan|pagu_kegiatan|pagu_program|pagu_subkegiatan|renstra_target|satuan_kegiatan|satuan_program|satuan_subkegiatan,50ba2067e6045c4b566c1726c7f020edfa103fe70f7bba586fea3268441d23c7,2614,47,active-candidate
backend/migrations/20260409-003-create-renstra-table.js,20260409-003-create-renstra-table.js,.js,20260409-003,prefix_ok,True,True,add_index|create_table|drop_table,belum_sinkron|idx_renstra_periode|idx_renstra_status|periode_akhir|periode_awal,9c638e7cad433c8d962f5fad7c15c33adef4f15fe48d7cd559913a360a758d8f,2825,48,active-candidate
backend/migrations/20260409-arah-kebijakan-id-autoincrement.js,20260409-arah-kebijakan-id-autoincrement.js,.js,20260409,prefix_ok,True,True,,arah_kebijakan|auto_increment,a669070c79fa9715effb3f6945133d0cf57f6fa5ac52e796fcb114707d2b06c3,907,45,active-candidate
backend/migrations/20260409120000-renja-rkpd-fk-and-perangkat-daerah.cjs,20260409120000-renja-rkpd-fk-and-perangkat-daerah.cjs,.cjs,,prefix_missing_or_nonstandard,True,True,add_column|add_index|remove_column|remove_index,idx_rkpd_renja_id|perangkat_daerah|renja_id,18d15e1b9103ce3b3fa696bb4ae45895ac031354658c461e78d41c8dcf6a004f,1628,,active-candidate
backend/migrations/20260410130000-create-master-program.js,20260410130000-create-master-program.js,.js,20260410130000,prefix_ok,True,True,add_index|create_table|drop_table,dataset_key|idx_master_program_dataset_key|kode_program_full|master_program|sekretariat_bidang_sheet2|uq_master_program_dataset_kode_program_full,0e0d90e81ef6d7157719543b31dea73fc18adbf118bcdc2cf7e20e68950c404b,2392,49,active-candidate
backend/migrations/20260410130001-create-master-kegiatan.js,20260410130001-create-master-kegiatan.js,.js,20260410130001,prefix_ok,True,True,add_index|create_table|drop_table,dataset_key|idx_master_kegiatan_dataset_key|idx_master_kegiatan_master_program_id|kode_kegiatan_full|master_kegiatan|master_program|master_program_id|sekretariat_bidang_sheet2|uq_master_kegiatan_dataset_kode_kegiatan_full,2c6a800f7f2f677bcfd22c034eb4a7c4ee76495865ab24826679c12566fd434f,2230,50,active-candidate
backend/migrations/20260410130002-create-master-sub-kegiatan.js,20260410130002-create-master-sub-kegiatan.js,.js,20260410130002,prefix_ok,True,True,add_index|create_table|drop_table,dataset_key|idx_master_sub_kegiatan_dataset_key|idx_master_sub_kegiatan_master_kegiatan_id|kode_sub_kegiatan_full|master_kegiatan|master_kegiatan_id|master_sub_kegiatan|sekretariat_bidang_sheet2|uq_master_sub_kegiatan_dataset_kode_sub_full,d9fc9452865c33bbcd24dd21171007b13121abcd266de0cb65336c2682b4d19b,2471,51,active-candidate
backend/migrations/20260410130003-create-master-indikator.js,20260410130003-create-master-indikator.js,.js,20260410130003,prefix_ok,True,True,add_index|create_table|drop_table,idx_master_indikator_master_sub_kegiatan_id|master_indikator|master_sub_kegiatan|master_sub_kegiatan_id|uq_master_indikator_sub_urutan,706eb2c7803ca4896b082fbe42f6989777275eaa92ba7f54df14aebe0d69dc19,2212,52,active-candidate
backend/migrations/20260410140000-add-kinerja-to-master-indikator.js,20260410140000-add-kinerja-to-master-indikator.js,.js,20260410140000,prefix_ok,True,True,add_column|remove_column,master_indikator,ff844074541ee2a31c45e70291345e108ab6882788f3626df2206d448759b8b5,1244,53,active-candidate
backend/migrations/20260411-001-create-renstra-tabel-strategi-kebijakan.js,20260411-001-create-renstra-tabel-strategi-kebijakan.js,.js,20260411-001,prefix_ok,True,True,add_index|create_table|drop_table,idx_rtsk_renstra_id|renstra_id|renstra_tabel_strategi_kebijakan,27b142e2fa32d263d8c4e86a6bd2cbda0d2a7335cca3186d7ba90d0847c7fc0b,3353,54,active-candidate
backend/migrations/20260411-002-create-renstra-tabel-prioritas.js,20260411-002-create-renstra-tabel-prioritas.js,.js,20260411-002,prefix_ok,True,True,add_index|create_table|drop_table,idx_rtp_renstra_jenis|jenis_prioritas|renstra_id|renstra_tabel_prioritas,552ed4ce8ed6d91debe05091da3c3c9b65fd5023ee32127388d45186692ed8a6,3615,55,active-candidate
backend/migrations/20260411130000-derivation-hardening-pd-mapping.js,20260411130000-derivation-hardening-pd-mapping.js,.js,20260411130000,prefix_ok,True,True,add_column|add_index|create_table|drop_table|remove_column|remove_index,derivation_key|idx_pd_opd_map_opd|legacy_renja_id|opd_penanggung_jawab|opd_penanggung_jawab_id|perangkat_daerah|perangkat_daerah_opd_mapping|renja_dokumen|renstra_opd|renstra_opd_id|renstra_pd_dokumen|rkpd_dokumen|uq_renja_dok_derivation_key|uq_renstra_pd_derivation_key|uq_rkpd_dok_derivation_key,1ff8a0674d05c7583637163c29c5d972c9230e1f368041b1dfce01c7ac857c34,4306,56,active-candidate
backend/migrations/20260411140000-planning-is-test-and-official-narrative.js,20260411140000-planning-is-test-and-official-narrative.js,.js,20260411140000,prefix_ok,True,True,add_column|remove_column,is_test|perangkat_daerah|renja_dokumen|renstra_pd_dokumen|rkpd_dokumen|text_bab1|text_bab2|text_bab5,de2db68c7842fb4c55c7ffb8d7ac7a55e9728cb7c257b87203b9c3f1a69fe36b,2091,57,active-candidate
backend/migrations/20260411150000-add-dpa-derivation-key.js,20260411150000-add-dpa-derivation-key.js,.js,20260411150000,prefix_ok,True,True,add_column|add_index|remove_column|remove_index,derivation_key|dpa_derivation_key_unique,11158ea9fcf7d1f690e418971649130c045cd8147f5f415d83b8aab47259e7eb,1051,58,active-candidate
backend/migrations/20260411200000-document-version-status-and-rkpd-bab2.js,20260411200000-document-version-status-and-rkpd-bab2.js,.js,20260411200000,prefix_ok,True,True,add_column|remove_column,renja_dokumen_version|rkpd_dokumen|rkpd_dokumen_version|text_bab2,2f226767d6aac0584759413657f8018b54bd6f65add3c54bcd8e97dd74d4edec,1291,59,active-candidate
backend/migrations/20260411220000-renja-dokumen-is-test.js,20260411220000-renja-dokumen-is-test.js,.js,20260411220000,prefix_ok,True,True,add_column|remove_column,is_test|renja_dokumen,bef59fef9944ce899bb43e791489b7823705277c284e3c1df89ee0c3024a4982,680,60,active-candidate
backend/migrations/20260412120000-add-indikator-renstra-tahun6-lokasi-pagu.js,20260412120000-add-indikator-renstra-tahun6-lokasi-pagu.js,.js,20260412120000,prefix_ok,True,True,add_column|remove_column,indikator_renstra|target_tahun_6,cab237e80e6f75bf69cd7d996bb44f0eb5423488e195b8d608dab3f48efae379,1080,61,active-candidate
backend/migrations/20260412120000-planning-line-item-change-log.js,20260412120000-planning-line-item-change-log.js,.js,20260412120000,prefix_ok,True,True,add_index|create_table|drop_table,CURRENT_TIMESTAMP|change_batch_id|entity_id|entity_type|planning_line_item_change_log|plicl_batch_idx|plicl_entity_idx,7772b37531527161d48eec763d2605ccafc75e78a91e0ed923b4b90887fe4866,1692,62,active-candidate
backend/migrations/20260414180000-create-import-logs.js,20260414180000-create-import-logs.js,.js,20260414180000,prefix_ok,True,True,add_index|create_table|drop_table,idx_import_logs_periode|import_logs|periode_id|periode_rpjmds,02ffc23a51e0ea25c4f7bac21974ebcdc463221aef806a7f26e7af81315b1cae,1353,63,active-candidate
backend/migrations/20260415100000-create-regulasi-versi.js,20260415100000-create-regulasi-versi.js,.js,20260415100000,prefix_ok,True,True,add_index|create_table|drop_table,idx_regulasi_versi_is_active|idx_regulasi_versi_tahun|is_active|nomor_regulasi|regulasi_versi|uq_regulasi_versi_nomor_tahun,cbb91c3af87ad5dbfd6566b098ceda1fb84e50a49f029c8847e27e950340805c,1907,64,active-candidate
backend/migrations/20260415100001-add-regulasi-versi-to-master.js,20260415100001-add-regulasi-versi-to-master.js,.js,20260415100001,prefix_ok,True,True,add_column|add_index|raw_sql|remove_column,master_indikator|master_kegiatan|master_program|master_sub_kegiatan|regulasi_versi|regulasi_versi_id,fa84f89588cebc51c36c48d4669d58b0457bc746301957720c627a287a6f9f82,2863,65,active-candidate
backend/migrations/20260415100002-create-mapping-sub-kegiatan.js,20260415100002-create-mapping-sub-kegiatan.js,.js,20260415100002,prefix_ok,True,True,add_index|create_table|drop_table,idx_mapping_sub_new|idx_mapping_sub_old|idx_mapping_sub_reg_from_to_status|mapping_sub_kegiatan|master_sub_kegiatan|new_master_sub_kegiatan_id|old_master_sub_kegiatan_id|regulasi_versi|regulasi_versi_from_id|regulasi_versi_to_id,7515b5a944f5039151503c965432ae80210235bc6aa24366d76e3560478ec2ae,3432,66,active-candidate
backend/migrations/20260415100003-create-mapping-indikator.js,20260415100003-create-mapping-indikator.js,.js,20260415100003,prefix_ok,True,True,add_index|create_table|drop_table,idx_mapping_ind_from_to_status|mapping_indikator|mapping_sub_kegiatan|master_indikator|regulasi_versi|regulasi_versi_from_id|regulasi_versi_to_id,14e50d8016a157983bae0a3b0a02b49880815c455bf4f50626be44bc68e001e5,3181,67,active-candidate
backend/migrations/20260415110000-production-change-tracking-v2.js,20260415110000-production-change-tracking-v2.js,.js,20260415110000,prefix_ok,True,True,add_column|add_index|create_table|drop_table|remove_column|remove_index,CURRENT_TIMESTAMP|cascade_trace_batch|cascade_trace_renja_item|cascade_trace_rkpd_item|change_batch_id|change_state|change_type|created_at|current_renja_item_version_id|current_rkpd_item_version_id|entity_id|entity_type|entity_version_id|field_sync|is_active_version|is_current|pagu_line_version_id|pagu_source|planning_line_item_change_log|plicl_change_type_created_idx|plicl_entity_created_idx|plicl_entity_version_idx|renja_doc_ver_current_idx|renja_doc_ver_unique|renja_dokumen_id|renja_dokumen_version|renja_item|renja_item_id|renja_item_ver_current_idx|renja_item_ver_seq_unique|renja_item_version|rkpd_doc_ver_current_idx|rkpd_doc_ver_unique|rkpd_dokumen_id|rkpd_dokumen_version|rkpd_item|rkpd_item_id|rkpd_item_ver_current_idx|rkpd_item_ver_seq_unique|rkpd_item_version|rkpd_renja_cascade_trace|version_after|version_before|version_number|version_seq,2472004ca4f77d4640daa654e0726d36b7b0c30a6b791a0f5e98a90b9918655c,11989,68,active-candidate
